Neighbourhood,ObjectId
Stonegate-Queensway (16),18962
Bendale (127),18963
Bendale (127),18964
Pleasant View (46),18965
Moss Park (73),18966
West Hill (136),18967
Cliffcrest (123),18968
Cliffcrest (123),18969
Cliffcrest (123),18970
Lambton Baby Point (114),18971
Dovercourt-Wallace Emerson-Junction (93),18972
Kennedy Park (124),18973
Bay Street Corridor (76),18974
Clairlea-Birchmount (120),18975
Clairlea-Birchmount (120),18976
Little Portugal (84),18977
Church-Yonge Corridor (75),18978
Trinity-Bellwoods (81),18979
Woburn (137),18980
Scarborough Village (139),18981
Islington-City Centre West (14),18982
Danforth (66),18983
Caledonia-Fairbank (109),18984
Agincourt North (129),18985
Caledonia-Fairbank (109),18986
High Park-Swansea (87),18987
Rouge (131),18988
Regent Park (72),18989
North St.James Town (74),18990
North Riverdale (68),18991
North Riverdale (68),18992
North Riverdale (68),18993
Princess-Rosethorn (10),18994
Annex (95),18995
Taylor-Massey (61),18996
Danforth (66),18997
Bay Street Corridor (76),18998
Waterfront Communities-The Island (77),18999
Waterfront Communities-The Island (77),19000
Junction Area (90),19001
Mimico (includes Humber Bay Shores) (17),19003
Rexdale-Kipling (4),19005
Lansing-Westgate (38),19010
Church-Yonge Corridor (75),19011
Church-Yonge Corridor (75),19014
Lansing-Westgate (38),19015
Westminster-Branson (35),19018
Eglinton East (138),19021
High Park North (88),19024
Eglinton East (138),19026
Kennedy Park (124),19028
High Park North (88),19029
Eglinton East (138),19031
Dufferin Grove (83),19032
Dufferin Grove (83),19033
Dufferin Grove (83),19034
West Humber-Clairville (1),19035
Forest Hill South (101),19036
Humbermede (22),19037
Church-Yonge Corridor (75),19038
Kensington-Chinatown (78),19039
Dovercourt-Wallace Emerson-Junction (93),19040
Woburn (137),19041
Woburn (137),19042
Islington-City Centre West (14),19043
South Parkdale (85),19044
Kensington-Chinatown (78),19045
Corso Italia-Davenport (92),19046
Hillcrest Village (48),19047
Rustic (28),19048
Church-Yonge Corridor (75),19049
Church-Yonge Corridor (75),19050
Church-Yonge Corridor (75),19051
Moss Park (73),19052
Moss Park (73),19053
Elms-Old Rexdale (5),19054
Elms-Old Rexdale (5),19055
Tam O'Shanter-Sullivan (118),19056
Agincourt South-Malvern West (128),19057
Malvern (132),19058
Islington-City Centre West (14),19059
York University Heights (27),19060
Woodbine Corridor (64),19061
South Riverdale (70),19062
Downsview-Roding-CFB (26),19063
Mount Olive-Silverstone-Jamestown (2),19064
Dovercourt-Wallace Emerson-Junction (93),19065
Moss Park (73),19066
Black Creek (24),19067
Brookhaven-Amesbury (30),19068
Bathurst Manor (34),19069
Moss Park (73),19070
Moss Park (73),19071
Bay Street Corridor (76),19072
Bay Street Corridor (76),19073
Bay Street Corridor (76),19074
Moss Park (73),19075
Moss Park (73),19076
Clanton Park (33),19077
Rouge (131),19078
Kensington-Chinatown (78),19079
Kensington-Chinatown (78),19080
Long Branch (19),19081
South Parkdale (85),19082
Church-Yonge Corridor (75),19083
East End-Danforth (62),19084
Willowdale East (51),19085
South Parkdale (85),19086
Agincourt South-Malvern West (128),19087
Downsview-Roding-CFB (26),19088
Yorkdale-Glen Park (31),19089
Forest Hill South (101),19090
Malvern (132),19091
Wexford/Maryvale (119),19092
Wexford/Maryvale (119),19093
West Humber-Clairville (1),19094
Willowdale East (51),19095
Rexdale-Kipling (4),19096
Kensington-Chinatown (78),19097
Trinity-Bellwoods (81),19098
Humber Summit (21),19099
University (79),19100
Keelesdale-Eglinton West (110),19101
Weston (113),19102
Weston (113),19103
Woburn (137),19104
Playter Estates-Danforth (67),19105
Thistletown-Beaumond Heights (3),19106
Rexdale-Kipling (4),19107
Alderwood (20),19108
West Humber-Clairville (1),19109
Bendale (127),19110
West Hill (136),19111
Church-Yonge Corridor (75),19112
Willowdale East (51),19113
Kensington-Chinatown (78),19114
Thorncliffe Park (55),19115
Rouge (131),19116
Downsview-Roding-CFB (26),19117
Downsview-Roding-CFB (26),19118
Downsview-Roding-CFB (26),19119
Downsview-Roding-CFB (26),19120
Church-Yonge Corridor (75),19121
North St.James Town (74),19122
Kensington-Chinatown (78),19123
Kensington-Chinatown (78),19124
Moss Park (73),19125
Forest Hill North (102),19126
Cabbagetown-South St.James Town (71),19129
Weston (113),19130
High Park North (88),19131
Weston (113),19134
High Park North (88),19135
Church-Yonge Corridor (75),19137
Waterfront Communities-The Island (77),19138
Wexford/Maryvale (119),19139
Willowdale West (37),19142
Kensington-Chinatown (78),19143
Moss Park (73),19144
Islington-City Centre West (14),19145
Pelmo Park-Humberlea (23),19146
Pelmo Park-Humberlea (23),19147
Waterfront Communities-The Island (77),19148
Oakridge (121),19149
Agincourt North (129),19150
Agincourt North (129),19151
Willowdale East (51),19152
Glenfield-Jane Heights (25),19153
Glenfield-Jane Heights (25),19154
Danforth East York (59),19155
Woburn (137),19156
Woburn (137),19157
Woburn (137),19158
West Hill (136),19159
Moss Park (73),19160
Hillcrest Village (48),19161
Hillcrest Village (48),19162
Kennedy Park (124),19167
Humbermede (22),19170
Malvern (132),19171
Bay Street Corridor (76),19172
Glenfield-Jane Heights (25),19173
Mount Pleasant West (104),19174
West Hill (136),19175
Church-Yonge Corridor (75),19177
Dorset Park (126),19178
Dorset Park (126),19179
West Humber-Clairville (1),19180
Niagara (82),19181
York University Heights (27),19182
York University Heights (27),19183
Dovercourt-Wallace Emerson-Junction (93),19185
Waterfront Communities-The Island (77),19186
Islington-City Centre West (14),19187
Trinity-Bellwoods (81),19188
Cliffcrest (123),19190
Cliffcrest (123),19191
York University Heights (27),19192
Black Creek (24),19196
Woburn (137),19197
Woodbine-Lumsden (60),19198
Willowdale East (51),19200
Parkwoods-Donalda (45),19201
Humber Summit (21),19202
Humber Summit (21),19203
Bendale (127),19204
Bendale (127),19205
Oakridge (121),19206
Cabbagetown-South St.James Town (71),19219
Cabbagetown-South St.James Town (71),19220
Moss Park (73),19221
Kensington-Chinatown (78),19222
Kensington-Chinatown (78),19223
Church-Yonge Corridor (75),19226
Church-Yonge Corridor (75),19227
Church-Yonge Corridor (75),19228
Trinity-Bellwoods (81),19229
Kingsview Village-The Westway (6),19230
Kingsview Village-The Westway (6),19231
Moss Park (73),19232
Eglinton East (138),19235
Mount Olive-Silverstone-Jamestown (2),19248
Kensington-Chinatown (78),19289
Downsview-Roding-CFB (26),19290
North Riverdale (68),19291
Clairlea-Birchmount (120),19292
Mount Olive-Silverstone-Jamestown (2),19293
Weston (113),19294
Woodbine-Lumsden (60),19295
Humbermede (22),19300
Humbermede (22),19301
Humbermede (22),19302
Weston (113),19303
Don Valley Village (47),19304
Moss Park (73),19305
Blake-Jones (69),19306
Kensington-Chinatown (78),19307
York University Heights (27),19308
North St.James Town (74),19309
Weston (113),19310
High Park-Swansea (87),19311
West Humber-Clairville (1),19312
Church-Yonge Corridor (75),19313
Agincourt South-Malvern West (128),19314
Church-Yonge Corridor (75),19315
University (79),19317
York University Heights (27),19318
Church-Yonge Corridor (75),19319
West Hill (136),19320
Playter Estates-Danforth (67),19321
Kingsview Village-The Westway (6),19322
Mount Pleasant West (104),19323
Briar Hill-Belgravia (108),19324
Mimico (includes Humber Bay Shores) (17),19325
High Park North (88),19326
West Hill (136),19327
Tam O'Shanter-Sullivan (118),19328
Tam O'Shanter-Sullivan (118),19329
Church-Yonge Corridor (75),19330
Church-Yonge Corridor (75),19331
Newtonbrook West (36),19332
Eglinton East (138),19333
Moss Park (73),19334
Woburn (137),19337
Black Creek (24),19346
Brookhaven-Amesbury (30),19347
Glenfield-Jane Heights (25),19356
Agincourt South-Malvern West (128),19358
Rexdale-Kipling (4),19363
Long Branch (19),19364
Eglinton East (138),19367
Moss Park (73),19369
Church-Yonge Corridor (75),19371
Humber Heights-Westmount (8),19374
North St.James Town (74),19376
Dorset Park (126),19377
Runnymede-Bloor West Village (89),19378
Don Valley Village (47),19379
Don Valley Village (47),19380
Don Valley Village (47),19381
Bay Street Corridor (76),19382
Waterfront Communities-The Island (77),19383
Roncesvalles (86),19384
Weston (113),19385
Parkwoods-Donalda (45),19386
Wexford/Maryvale (119),19387
L'Amoreaux (117),19388
Regent Park (72),19389
Humber Summit (21),19390
Kennedy Park (124),19391
Yorkdale-Glen Park (31),19392
Yorkdale-Glen Park (31),19393
Steeles (116),19394
Eringate-Centennial-West Deane (11),19395
Morningside (135),19396
Waterfront Communities-The Island (77),19397
Dorset Park (126),19398
Waterfront Communities-The Island (77),19399
Waterfront Communities-The Island (77),19400
Keelesdale-Eglinton West (110),19401
Danforth (66),19402
Danforth (66),19403
Yonge-Eglinton (100),19404
Agincourt North (129),19405
Agincourt North (129),19406
Dovercourt-Wallace Emerson-Junction (93),19407
Rexdale-Kipling (4),19408
Rexdale-Kipling (4),19409
Englemount-Lawrence (32),19410
Blake-Jones (69),19411
Bendale (127),19412
Waterfront Communities-The Island (77),19413
Cliffcrest (123),19414
Caledonia-Fairbank (109),19415
Waterfront Communities-The Island (77),19416
Waterfront Communities-The Island (77),19417
Dorset Park (126),19418
Bay Street Corridor (76),19419
Bay Street Corridor (76),19420
York University Heights (27),19421
York University Heights (27),19422
Wychwood (94),19423
Niagara (82),19424
Dovercourt-Wallace Emerson-Junction (93),19425
L'Amoreaux (117),19426
Glenfield-Jane Heights (25),19427
Moss Park (73),19428
Moss Park (73),19429
Woburn (137),19430
Yonge-Eglinton (100),19431
Agincourt North (129),19432
Oakridge (121),19433
Bay Street Corridor (76),19434
Stonegate-Queensway (16),19435
Woburn (137),19436
Blake-Jones (69),19437
Glenfield-Jane Heights (25),19438
Cliffcrest (123),19439
Little Portugal (84),19440
Bedford Park-Nortown (39),19441
Bedford Park-Nortown (39),19442
Bedford Park-Nortown (39),19443
Moss Park (73),19444
Parkwoods-Donalda (45),19445
Beechborough-Greenbrook (112),19446
Annex (95),19447
Woburn (137),19448
Woburn (137),19449
East End-Danforth (62),19450
East End-Danforth (62),19451
West Humber-Clairville (1),19452
Bay Street Corridor (76),19453
Kingsview Village-The Westway (6),19454
Taylor-Massey (61),19455
Moss Park (73),19456
Danforth (66),19457
Humber Summit (21),19458
Weston (113),19459
Don Valley Village (47),19460
L'Amoreaux (117),19461
Willowdale West (37),19462
Dovercourt-Wallace Emerson-Junction (93),19463
Dovercourt-Wallace Emerson-Junction (93),19464
Bay Street Corridor (76),19465
Parkwoods-Donalda (45),19466
Junction Area (90),19467
Waterfront Communities-The Island (77),19468
Milliken (130),19469
South Riverdale (70),19470
Humber Heights-Westmount (8),19472
Yonge-St.Clair (97),19475
Malvern (132),19477
Moss Park (73),19480
Downsview-Roding-CFB (26),19483
Flemingdon Park (44),19486
Wexford/Maryvale (119),19489
Parkwoods-Donalda (45),19491
Parkwoods-Donalda (45),19492
West Hill (136),19493
Rustic (28),19502
Bendale (127),19505
Moss Park (73),19507
Thorncliffe Park (55),19508
Thorncliffe Park (55),19509
Thorncliffe Park (55),19510
North St.James Town (74),19511
Danforth (66),19512
North St.James Town (74),19514
Annex (95),19518
Humewood-Cedarvale (106),19519
Woodbine Corridor (64),19545
Woodbine Corridor (64),19546
Black Creek (24),19547
Dovercourt-Wallace Emerson-Junction (93),19548
Bendale (127),19549
Guildwood (140),19551
Oakwood Village (107),19582
Bay Street Corridor (76),19583
Bay Street Corridor (76),19587
Malvern (132),19589
Waterfront Communities-The Island (77),19591
Lansing-Westgate (38),19594
Church-Yonge Corridor (75),19596
Ionview (125),19601
University (79),19615
Downsview-Roding-CFB (26),19676
Thistletown-Beaumond Heights (3),19677
South Riverdale (70),19678
Annex (95),19681
Newtonbrook West (36),19682
Lansing-Westgate (38),19685
Mount Olive-Silverstone-Jamestown (2),19686
Agincourt North (129),19690
Agincourt North (129),19694
North St.James Town (74),19695
North St.James Town (74),19696
Corso Italia-Davenport (92),19697
Church-Yonge Corridor (75),19704
York University Heights (27),19705
York University Heights (27),19706
Corso Italia-Davenport (92),19707
Corso Italia-Davenport (92),19708
The Beaches (63),19716
Black Creek (24),19717
O'Connor-Parkview (54),19718
Clanton Park (33),19719
Black Creek (24),19720
Keelesdale-Eglinton West (110),19721
Highland Creek (134),19722
Pleasant View (46),19723
Pleasant View (46),19724
Danforth East York (59),19725
Danforth (66),19727
West Hill (136),19728
West Hill (136),19729
Mount Olive-Silverstone-Jamestown (2),19730
Willowdale East (51),19734
West Humber-Clairville (1),19735
Birchcliffe-Cliffside (122),19759
L'Amoreaux (117),19786
Agincourt South-Malvern West (128),19822
Agincourt South-Malvern West (128),19841
Waterfront Communities-The Island (77),19851
Rockcliffe-Smythe (111),19858
Waterfront Communities-The Island (77),19925
Bay Street Corridor (76),19926
Bay Street Corridor (76),19927
Forest Hill North (102),19930
Downsview-Roding-CFB (26),19931
Birchcliffe-Cliffside (122),19932
Birchcliffe-Cliffside (122),19933
West Humber-Clairville (1),19934
York University Heights (27),19935
Islington-City Centre West (14),19938
Rockcliffe-Smythe (111),19939
Weston (113),19940
Danforth (66),19943
Danforth (66),19944
Church-Yonge Corridor (75),19945
Junction Area (90),19946
Church-Yonge Corridor (75),19947
Briar Hill-Belgravia (108),19948
Tam O'Shanter-Sullivan (118),19954
Waterfront Communities-The Island (77),19955
Malvern (132),19956
Maple Leaf (29),19957
Weston-Pellam Park (91),19960
Bendale (127),19961
Bendale (127),19962
Annex (95),19963
Annex (95),19964
Keelesdale-Eglinton West (110),19965
West Humber-Clairville (1),19966
Pelmo Park-Humberlea (23),19975
Church-Yonge Corridor (75),19979
Waterfront Communities-The Island (77),19980
Regent Park (72),19981
Willowdale East (51),19982
Woodbine Corridor (64),19985
Woodbine Corridor (64),19986
Rosedale-Moore Park (98),19987
Agincourt North (129),19990
Briar Hill-Belgravia (108),19991
Rustic (28),19992
Etobicoke West Mall (13),20001
Eringate-Centennial-West Deane (11),20008
South Riverdale (70),20011
Annex (95),20012
University (79),20015
Kensington-Chinatown (78),20016
Malvern (132),20017
Steeles (116),20018
Woburn (137),20020
Moss Park (73),20022
West Humber-Clairville (1),20023
Kensington-Chinatown (78),20024
Humber Summit (21),20025
Broadview North (57),20027
Moss Park (73),20028
Woburn (137),20030
Bay Street Corridor (76),20031
York University Heights (27),20032
West Humber-Clairville (1),20033
Leaside-Bennington (56),20034
Broadview North (57),20036
Stonegate-Queensway (16),20037
Mount Olive-Silverstone-Jamestown (2),20039
Waterfront Communities-The Island (77),20041
Lansing-Westgate (38),20042
L'Amoreaux (117),20043
Woburn (137),20044
